"id","kanji_id","created_at","updated_at","level"
"1202","2244","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1203","2370","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1204","1984","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1205","289","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1206","882","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1207","2329","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1208","1048","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1209","2601","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1210","149","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1211","2054","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1212","1529","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1213","2665","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1214","414","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1215","2311","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1216","2692","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1217","2685","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1218","1910","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1219","1672","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1220","1288","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1221","1358","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1222","415","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1223","761","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1224","1441","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1225","2650","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1226","1895","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1227","443","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1228","1855","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1229","1481","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1230","2104","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1231","1276","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1232","2655","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1233","2712","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1234","1832","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1235","1813","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1236","590","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1237","1552","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1238","969","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1239","758","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1240","993","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1241","2542","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1242","2205","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1243","1359","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1244","2838","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1245","883","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1246","827","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1247","2330","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1248","328","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1249","1135","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1250","2603","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1251","1360","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1252","1633","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1253","1136","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1254","2893","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1255","1178","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1256","477","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1257","1101","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1258","1634","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1259","1265","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1260","1442","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1261","1361","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1262","2378","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1263","995","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1264","620","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1265","1619","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1266","238","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1267","2445","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1268","1230","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1269","1102","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1270","1231","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1271","230","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1272","2385","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1273","2331","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1274","1635","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1275","1851","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1276","1362","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1277","60","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1278","1968","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1279","1543","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1280","1839","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1281","1207","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1282","80","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1283","240","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1284","884","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1285","928","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1286","2514","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1287","1553","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1288","214","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1289","329","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1290","732","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1291","540","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1292","649","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1293","2113","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1294","1568","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1295","1852","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1296","1673","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1297","541","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1298","2776","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1299","2829","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1300","2841","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1301","1363","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1302","2092","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1303","1814","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1304","569","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1305","1847","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1306","1364","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1307","1985","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1308","2418","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1309","1764","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1310","2364","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1311","2063","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1312","622","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1313","2065","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1314","2064","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1315","1026","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1316","241","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1317","1061","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1318","417","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1319","2258","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1320","1569","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1321","2303","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1322","1845","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1323","2106","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1324","418","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1325","2521","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1326","1554","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1327","2482","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1328","2464","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1329","1482","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1330","2839","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1331","1636","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1332","2182","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1333","1267","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1334","1365","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1335","1530","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1336","2066","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1337","2860","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1338","1103","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1339","705","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1340","544","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1341","480","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1342","2715","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1343","886","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1344","2702","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1345","2190","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1346","1289","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1347","1104","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1348","543","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1349","2466","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1350","1637","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1351","2572","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1352","1027","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1353","1105","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1354","2883","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1355","997","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1356","1444","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1357","1366","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1358","956","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1359","1232","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1360","1638","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1361","706","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1362","733","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1363","888","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1364","2803","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1365","545","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1366","2067","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1367","290","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1368","1572","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1369","760","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1370","707","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1371","1711","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1372","61","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1373","889","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1374","2686","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1375","2674","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1376","623","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1377","1675","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1378","2868","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1379","1301","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1380","1598","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1381","1969","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1382","2496","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1383","419","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1384","62","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1385","2913","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1386","173","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1387","2144","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1388","2253","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1389","1258","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1390","2543","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1391","1266","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1392","1555","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1393","2299","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1394","1599","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1395","1415","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1396","1620","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1397","2628","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1398","669","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1399","420","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1400","1005","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1401","1840","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1402","2275","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1403","1302","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1404","2333","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1405","2795","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1406","2777","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1407","2350","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1408","676","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1409","503","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1410","103","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1411","195","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1412","2792","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1413","1234","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1414","2599","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1415","2793","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1416","2937","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1417","891","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1418","1180","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1419","1741","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1420","890","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1421","2687","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1422","1138","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1423","1531","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1424","2469","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1425","1896","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1426","1416","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1427","2157","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1428","2265","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1429","1367","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1430","422","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1431","1106","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1432","2334","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1433","762","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1434","2573","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1435","892","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1436","73","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1437","2219","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1438","63","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1439","1818","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1440","2218","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1441","1751","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1442","2544","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1443","2093","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1444","591","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1445","2191","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1446","1107","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1447","592","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1448","2646","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1449","521","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1450","1792","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1451","2192","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1452","1897","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1453","2419","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1454","2965","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1455","934","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1456","1898","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1457","2446","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1458","2420","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1459","2614","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1460","2574","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1461","1693","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1462","1445","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1463","2875","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1464","1139","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1465","1235","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1466","1108","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1467","1841","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1468","593","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1469","1573","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1470","1171","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1471","2506","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1472","2431","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1473","1236","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1474","896","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1475","2300","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1476","2247","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1477","1603","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1478","1970","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1479","423","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1480","2861","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1481","1417","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1482","82","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1483","1167","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1484","242","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1485","2545","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1486","719","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1487","262","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1488","2386","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1489","1195","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1490","640","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1491","143","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1492","2680","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1493","710","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1494","1853","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1495","1678","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1496","897","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1497","1679","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1498","245","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1499","508","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1500","625","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1501","247","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1502","998","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1503","246","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1504","2804","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1505","2779","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1506","1874","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1507","1680","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1508","1404","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1509","1849","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1510","1694","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1511","2248","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1512","1604","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1513","1447","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1514","674","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1515","2716","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1516","2301","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1517","1682","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1518","522","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1519","555","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1520","2846","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1521","647","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1522","1864","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1523","255","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1524","1063","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1525","1184","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1526","712","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1527","2314","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1528","2753","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1529","734","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1530","1238","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1531","898","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1532","1271","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1533","307","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1534","144","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1535","1371","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1536","899","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1537","65","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1538","2379","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1539","1484","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1540","1865","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1541","1754","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1542","2335","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1543","999","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1544","2906","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1545","1683","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1546","2822","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1547","2747","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1548","2512","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1549","2797","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1550","1533","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1551","2447","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1552","358","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1553","2549","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1554","627","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1555","1239","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1556","1534","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1557","2781","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1558","2448","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1559","2200","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1560","763","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1561","482","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1562","1109","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1563","330","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1564","2813","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1565","1448","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1566","425","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1567","331","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1568","270","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1569","1418","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1570","784","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1571","1971","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1572","713","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1573","2072","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1574","675","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1575","1779","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1576","483","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1577","1373","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1578","2550","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1579","1567","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1580","556","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1581","2717","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1582","1640","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1583","1449","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1584","1374","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1585","970","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1586","1375","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1587","2380","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1588","1110","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1589","145","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1590","1112","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1591","1111","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1592","515","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
